wake,estimatedSleep,coffee,actualSleep
25200,6.5,3.0,26533
4500,6.75,9.0,32533
25200,9.0,5.0,37055
22500,8.75,10.0,40050
35100,7.0,3.0,28061
41400,6.5,1.0,24716
19800,7.5,2.0,29083
12600,8.25,3.0,32571
27900,9.25,8.0,40520
34200,7.5,2.0,29119
21600,7.75,8.0,35576
27000,5.5,2.0,21843
22500,8.5,2.0,32580
19800,7.25,2.0,28188
24300,5.75,1.0,22012
31500,5.25,1.0,20228
23400,6.25,1.0,23867
78300,6.5,3.0,26426
27900,5.0,2.0,20059
21600,9.75,2.0,37189
26100,6.5,2.0,25515
21600,5.0,2.0,20148
23400,8.75,8.0,38478
27000,7.5,1.0,28338
19800,8.25,2.0,31708
28800,9.5,1.0,35487
21600,7.5,6.0,32149
19800,6.5,3.0,26393
27900,9.5,6.0,39944
48600,6.0,1.0,22844
30600,7.25,1.0,27415
25200,5.0,1.0,19235
29700,8.5,10.0,39907
27000,9.75,1.0,36397
47700,9.25,2.0,35558
29700,5.75,2.0,22818
24300,9.5,4.0,38227
33300,6.0,2.0,23759
13500,7.25,3.0,29236
20700,9.5,1.0,35557
20700,5.5,1.0,21047
1800,8.5,8.0,37751
30600,8.25,2.0,31878
24300,6.75,7.0,30970
18900,8.0,7.0,34968
18900,6.25,9.0,30273
30600,5.25,1.0,20191
18900,7.5,3.0,30007
18900,6.75,9.0,31969
85500,7.75,2.0,29992
31500,8.0,1.0,30115
34200,5.5,1.0,21109
25200,7.25,6.0,31655
18900,5.5,10.0,28269
81900,7.25,1.0,27438
29700,10.0,5.0,40597
19800,7.0,6.0,30326
33300,7.75,1.0,29210
33300,9.25,3.0,36094
18900,6.75,1.0,25651
32400,7.25,7.0,32661
80100,6.5,8.0,30861
25200,7.75,1.0,29153
82800,5.5,1.0,21178
33300,9.5,7.0,40320
30600,6.0,1.0,22854
27900,8.5,1.0,31935
34200,9.75,4.0,38653
24300,9.0,1.0,33726
32400,7.25,1.0,27386
33300,8.75,4.0,35127
53100,8.25,3.0,32509
33300,5.25,7.0,25168
18900,7.25,3.0,29064
29700,6.75,1.0,25596
35100,8.0,10.0,37753
35100,6.75,8.0,31535
81000,9.75,7.0,41667
21600,9.0,1.0,33715
31500,9.0,4.0,36311
28800,5.5,7.0,25879
35100,9.25,4.0,37379
18000,8.75,1.0,32784
19800,8.5,5.0,35048
33300,10.0,1.0,37315
30600,5.0,7.0,24441
28800,9.0,4.0,36069
14400,9.75,5.0,39552
19800,6.25,1.0,23807
26100,6.25,1.0,23741
55800,6.75,3.0,27176
35100,5.75,1.0,21975
33300,9.0,9.0,40431
18900,5.5,8.0,26448
64800,5.0,8.0,25600
26100,10.0,1.0,37287
26100,9.25,6.0,38626
22500,5.25,1.0,20269
18900,8.25,2.0,31773
26100,9.0,1.0,33631
20700,5.5,3.0,22744
72900,5.75,4.0,24375
28800,9.5,4.0,37900
17100,8.25,1.0,30988
20700,8.25,1.0,30945
29700,10.0,2.0,38285
19800,6.25,1.0,23755
31500,5.75,3.0,23647
19800,10.0,9.0,43701
64800,9.0,4.0,36036
20700,9.0,1.0,33657
45900,5.25,2.0,20884
27900,9.5,2.0,36322
31500,5.75,7.0,26660
40500,6.5,3.0,26487
54000,7.5,4.0,31060
22500,8.25,2.0,31717
34200,9.75,6.0,40762
30600,7.0,2.0,27202
65700,9.5,3.0,37007
32400,6.75,4.0,28189
32400,8.25,3.0,32805
29700,8.75,10.0,40713
18000,5.25,3.0,21937
20700,5.0,1.0,19318
20700,8.75,1.0,32885
19800,9.0,7.0,39200
34200,8.75,7.0,38027
23400,5.5,2.0,22045
22500,7.25,7.0,32648
18900,8.0,10.0,37826
34200,5.5,3.0,22566
32400,5.0,4.0,21981
13500,6.75,4.0,28269
66600,5.25,1.0,20276
3600,7.0,1.0,26551
31500,8.0,3.0,31901
34200,5.5,10.0,28540
26100,9.25,10.0,41776
32400,5.5,9.0,27461
30600,5.75,1.0,22024
21600,9.0,3.0,35543
27900,7.0,5.0,30034
21600,7.75,3.0,30762
33300,7.75,1.0,29233
49500,6.75,1.0,25663
18900,8.0,9.0,36222
27000,9.5,3.0,37119
30600,5.0,4.0,21987
18000,5.5,2.0,22007
55800,7.0,2.0,27309
26100,6.5,9.0,31828
22500,10.0,3.0,39139
26100,5.25,3.0,21817
61200,9.5,1.0,35561
19800,6.5,1.0,24725
34200,9.5,4.0,37973
20700,5.5,3.0,22636
29700,5.25,1.0,20280
32400,9.5,2.0,36376
27000,5.75,2.0,22761
19800,6.5,3.0,26546
21600,9.5,7.0,40304
30600,9.25,6.0,38666
31500,7.5,1.0,28368
15300,5.0,2.0,20006
31500,6.75,3.0,27127
18000,9.0,1.0,33739
81900,7.25,1.0,27415
28800,5.25,1.0,20168
18900,9.25,1.0,34595
22500,6.5,3.0,26438
18000,10.0,10.0,44779
29700,7.75,4.0,31453
21600,5.75,3.0,23512
27000,9.75,8.0,42345
18900,5.75,1.0,21990
32400,9.0,4.0,36277
28800,9.0,2.0,34677
34200,5.75,4.0,24237
27000,5.25,1.0,20163
27000,5.0,10.0,26869
33300,5.5,5.0,24324
26100,8.25,1.0,30946
31500,5.25,2.0,21127
31500,9.5,1.0,35557
25200,7.0,2.0,27316
22500,9.25,5.0,37909
20700,7.75,1.0,29211
30600,6.25,8.0,29877
28800,7.5,1.0,28307
72000,7.0,1.0,26454
20700,6.0,1.0,22959
19800,8.0,1.0,30163
74700,7.25,4.0,29689
32400,6.25,2.0,24646
29700,8.5,10.0,39270
28800,7.0,2.0,27316
67500,5.0,1.0,19330
72000,8.5,8.0,37172
27900,6.75,1.0,25621
25200,8.75,9.0,39848
20700,8.0,1.0,30184
35100,9.75,7.0,41359
37800,5.75,1.0,22097
24300,7.5,1.0,28262
28800,6.5,3.0,26400
31500,9.5,2.0,36352
18900,5.25,2.0,21140
72900,7.5,1.0,28381
29700,9.5,1.0,35563
26100,5.75,2.0,22907
27900,8.75,3.0,34556
25200,8.5,2.0,32718
24300,8.5,3.0,33624
23400,5.0,4.0,22072
35100,9.0,10.0,41314
20700,9.0,8.0,39940
34200,5.5,5.0,24230
29700,8.0,5.0,33156
24300,5.75,6.0,25775
77400,6.5,2.0,25665
34200,5.0,1.0,19302
35100,8.0,3.0,31701
23400,6.25,3.0,25311
24300,6.75,1.0,25668
83700,7.0,2.0,27203
23400,5.75,3.0,23758
27900,10.0,5.0,40878
32400,5.5,2.0,21855
26100,10.0,5.0,40567
20700,5.25,2.0,20994
21600,8.25,3.0,32722
27900,5.75,3.0,23648
50400,10.0,1.0,37353
32400,6.25,3.0,25675
34200,8.5,1.0,31912
33300,8.0,5.0,33262
19800,7.5,2.0,29142
56700,9.0,4.0,36151
18000,6.0,6.0,26954
34200,7.0,3.0,28242
34200,7.75,1.0,29207
19800,6.5,8.0,30557
24300,7.0,2.0,27377
22500,7.75,4.0,31982
18000,7.25,9.0,34171
19800,6.25,1.0,23882
29700,9.75,1.0,36456
61200,8.75,1.0,32852
19800,7.5,8.0,34511
34200,9.5,7.0,40285
32400,5.5,1.0,21026
29700,8.75,3.0,34694
19800,8.5,2.0,32774
32400,7.0,1.0,26555
22500,7.5,2.0,28997
30600,5.75,10.0,29831
23400,8.75,1.0,32864
37800,9.0,1.0,33717
26100,8.25,1.0,31022
18900,9.75,1.0,36367
18000,6.5,1.0,24709
22500,5.0,5.0,22914
19800,8.0,1.0,30064
11700,5.0,1.0,19380
29700,9.5,1.0,35543
58500,8.5,3.0,33562
25200,8.5,2.0,32687
18900,6.5,8.0,30635
30600,5.5,2.0,22071
23400,5.25,7.0,24797
27900,9.75,1.0,36383
18900,6.75,5.0,29118
6300,8.25,2.0,31811
22500,5.5,9.0,28238
23400,8.0,1.0,30028
64800,9.25,4.0,37380
30600,6.0,2.0,23838
19800,7.0,2.0,27340
35100,5.25,1.0,20181
26100,7.0,1.0,26467
27900,9.25,1.0,34665
21600,8.75,2.0,33529
18000,7.0,1.0,26560
32400,10.0,3.0,38875
29700,9.75,3.0,38043
35100,10.0,2.0,38285
34200,8.0,7.0,35323
20700,6.75,9.0,32007
35100,5.5,1.0,21080
28800,10.0,7.0,42792
23400,5.25,1.0,20178
28800,9.0,1.0,33699
61200,7.0,1.0,26425
35100,9.75,1.0,36373
22500,8.25,1.0,30962
51300,5.0,1.0,19257
23400,8.25,1.0,31063
27000,6.5,1.0,24667
20700,8.5,9.0,38389
27000,8.5,3.0,33711
18000,10.0,1.0,37237
24300,5.0,2.0,20215
18000,6.5,5.0,28074
26100,7.0,1.0,26453
29700,9.75,2.0,37369
4500,8.25,3.0,32609
35100,5.5,1.0,21121
31500,5.5,2.0,21969
21600,7.25,2.0,28153
27900,9.5,4.0,37935
35100,5.5,8.0,27170
18900,7.25,6.0,31473
30600,7.25,1.0,27342
16200,8.75,1.0,32762
26100,6.5,1.0,24680
23400,6.75,3.0,27410
47700,6.5,3.0,26446
18000,9.25,2.0,35479
18000,7.5,10.0,36364
22500,7.0,10.0,33849
31500,7.0,1.0,26525
32400,5.5,1.0,21176
19800,5.5,9.0,27233
25200,8.25,2.0,31896
20700,5.25,1.0,20179
70200,8.5,2.0,32641
35100,8.0,4.0,32747
18000,5.25,4.0,22908
27000,9.75,2.0,37143
33300,9.0,2.0,34417
22500,9.25,3.0,36296
35100,7.5,4.0,30882
26100,5.0,10.0,27039
52200,6.0,7.0,28378
28800,9.75,3.0,38170
27000,6.25,6.0,27993
28800,6.5,4.0,27432
30600,9.25,1.0,34659
27900,10.0,4.0,39762
45000,5.0,1.0,19369
25200,6.25,1.0,23838
21600,9.0,2.0,34697
26100,6.0,5.0,26385
77400,7.75,4.0,31424
22500,5.75,4.0,24748
19800,9.0,4.0,36482
20700,5.75,3.0,23603
13500,6.75,2.0,26459
19800,7.0,1.0,26502
27000,8.5,3.0,33593
26100,8.5,3.0,33716
34200,5.0,2.0,20280
23400,8.5,4.0,34404
31500,9.75,1.0,36473
32400,5.25,6.0,23998
20700,7.0,1.0,26562
34200,6.0,6.0,27195
24300,6.5,6.0,28794
27900,7.0,6.0,30932
18000,9.25,2.0,35481
18000,9.75,7.0,41858
24300,7.75,1.0,29241
35100,9.0,2.0,34424
33300,9.5,1.0,35510
81900,8.5,5.0,35302
20700,6.75,5.0,28992
24300,9.5,1.0,35545
24300,6.25,3.0,25537
35100,10.0,7.0,41935
30600,8.75,5.0,36183
30600,7.5,1.0,28383
27000,9.5,1.0,35526
24300,9.0,2.0,34576
32400,8.5,2.0,32788
18000,6.25,1.0,23836
33300,7.25,1.0,27333
32400,5.5,1.0,21165
32400,7.75,1.0,29165
29700,7.75,10.0,36467
18900,7.0,3.0,28121
27000,9.75,1.0,36329
22500,6.5,3.0,26525
24300,7.5,2.0,29179
28800,7.0,7.0,31599
19800,7.25,1.0,27360
27000,8.75,1.0,32861
31500,6.75,6.0,29882
0,5.5,1.0,21072
27000,9.5,3.0,37249
31500,9.25,7.0,40018
33300,5.75,5.0,25020
28800,7.0,10.0,33321
35100,6.25,1.0,23771
78300,5.25,7.0,24875
27000,7.25,2.0,28379
31500,9.75,1.0,36488
23400,5.0,1.0,19227
25200,7.0,1.0,26519
22500,8.25,2.0,31891
33300,6.0,1.0,22912
20700,6.25,3.0,25679
34200,6.0,1.0,22854
32400,7.0,2.0,27420
19800,7.25,3.0,28891
32400,7.75,3.0,30856
46800,7.0,1.0,26499
31500,9.5,3.0,37304
34200,9.0,6.0,38145
18900,8.0,1.0,30128
31500,6.25,1.0,23863
14400,6.5,7.0,29554
29700,7.75,9.0,36088
9900,6.25,1.0,23836
23400,8.75,3.0,34618
29700,5.0,10.0,27193
21600,9.5,1.0,35567
26100,8.25,7.0,35514
35100,8.5,3.0,33517
57600,5.75,4.0,24403
22500,5.75,3.0,23778
23400,8.25,7.0,35741
75600,5.75,1.0,22046
28800,9.0,3.0,35166
18900,10.0,3.0,38939
29700,8.75,2.0,33691
27900,9.0,2.0,34427
18900,7.25,2.0,28102
36000,9.5,4.0,38297
23400,6.0,4.0,25179
69300,9.5,1.0,35478
23400,5.75,9.0,28214
22500,8.25,8.0,36743
35100,7.5,1.0,28297
18900,5.5,3.0,22914
49500,6.0,8.0,28684
24300,7.0,7.0,31394
28800,8.25,3.0,32848
22500,5.0,3.0,20901
23400,6.0,4.0,25365
26100,5.75,3.0,23825
30600,5.25,6.0,24542
18000,7.5,2.0,28993
74700,5.25,3.0,22071
61200,8.25,4.0,33435
33300,9.25,6.0,38978
67500,8.25,1.0,31046
32400,6.25,1.0,23776
18000,7.5,1.0,28245
32400,8.25,2.0,31754
25200,10.0,2.0,38257
18900,5.25,1.0,20135
27900,8.75,3.0,34655
20700,10.0,6.0,41423
27900,7.75,2.0,30150
21600,9.25,10.0,42796
32400,9.0,10.0,40697
26100,7.75,3.0,30903
34200,7.75,1.0,29166
20700,5.5,2.0,22086
23400,7.25,2.0,28320
33300,6.25,4.0,26059
30600,9.5,8.0,41245
31500,8.0,3.0,31778
59400,5.75,8.0,28139
70200,9.75,8.0,41689
25200,8.5,2.0,32779
20700,6.0,5.0,26190
24300,10.0,1.0,37269
23400,8.25,2.0,31744
25200,9.75,1.0,36399
27000,6.5,8.0,31070
22500,8.25,2.0,31889
23400,9.25,1.0,34652
70200,9.25,1.0,34569
24300,9.0,4.0,36370
54900,6.0,1.0,22924
32400,5.75,5.0,25570
21600,5.5,3.0,22630
22500,8.25,10.0,38433
35100,5.5,2.0,22027
61200,5.25,3.0,22021
32400,7.0,1.0,26461
30600,9.0,3.0,35376
26100,5.5,2.0,21929
26100,6.5,3.0,26370
21600,8.5,2.0,32595
22500,8.25,3.0,32549
21600,5.25,1.0,20284
35100,7.75,6.0,33512
19800,7.5,7.0,32892
44100,6.0,2.0,23769
19800,6.0,10.0,30010
18900,9.75,3.0,38300
30600,5.5,1.0,21192
25200,5.25,3.0,21766
22500,9.75,9.0,43168
85500,9.5,4.0,37798
18000,6.0,4.0,25280
11700,9.5,1.0,35589
33300,8.5,2.0,32831
18900,6.25,1.0,23849
22500,5.0,4.0,21853
31500,6.0,7.0,28304
24300,9.25,1.0,34695
35100,9.25,1.0,34664
18000,7.0,2.0,27397
18900,5.5,2.0,21997
27000,5.0,1.0,19264
20700,5.0,7.0,23838
18000,7.5,1.0,28331
19800,6.5,4.0,27173
32400,8.5,4.0,34429
27900,8.0,1.0,30169
41400,9.25,1.0,34583
18000,9.25,6.0,39183
30600,5.25,2.0,21061
27000,9.5,4.0,38066
18900,8.75,5.0,36144
18900,6.75,3.0,27461
26100,7.25,3.0,28967
3600,7.25,6.0,31682
26100,5.75,4.0,24585
32400,9.25,4.0,37217
2700,6.0,7.0,28362
35100,7.5,1.0,28260
30600,6.75,4.0,28248
72900,8.0,3.0,31827
27000,5.25,1.0,20244
24300,7.5,2.0,29195
29700,5.0,3.0,20860
18900,5.25,1.0,20227
27000,9.25,10.0,42425
35100,8.0,1.0,30027
34200,7.75,9.0,35431
27000,6.25,5.0,27389
18900,8.0,2.0,30872
20700,5.0,1.0,19342
20700,7.25,6.0,31768
22500,7.25,1.0,27352
23400,9.25,6.0,38622
18000,7.0,9.0,32566
24300,5.25,1.0,20240
35100,5.0,2.0,20118
18900,7.0,1.0,26448
27900,9.25,4.0,37179
19800,6.25,1.0,23869
24300,6.25,3.0,25367
27000,6.5,1.0,24680
25200,10.0,3.0,39187
32400,5.25,10.0,27366
19800,7.0,1.0,26570
25200,5.25,3.0,21871
19800,6.25,2.0,24765
26100,8.75,4.0,35229
42300,8.75,6.0,37306
22500,6.75,3.0,27174
18900,7.0,4.0,28834
35100,8.5,1.0,31883
41400,7.5,5.0,31440
32400,5.25,8.0,26144
26100,9.5,8.0,40886
32400,6.25,2.0,24755
25200,9.5,1.0,35543
18900,8.5,4.0,34340
18900,5.75,1.0,22059
72900,9.5,1.0,35455
22500,6.25,1.0,23812
19800,6.0,2.0,23706
35100,8.5,4.0,34297
31500,6.0,4.0,25308
35100,9.5,1.0,35508
28800,8.0,1.0,30133
34200,5.0,1.0,19328
30600,8.0,3.0,31754
35100,9.75,2.0,37283
27900,9.5,10.0,43576
29700,7.0,2.0,27227
41400,8.75,1.0,32852
32400,10.0,3.0,38846
24300,7.25,2.0,28148
23400,8.75,3.0,34534
27000,8.5,3.0,33725
13500,7.0,1.0,26533
57600,6.75,4.0,27850
28800,5.75,8.0,28307
34200,9.5,1.0,35451
22500,8.25,1.0,31022
18000,6.5,5.0,28020
18000,6.5,1.0,24679
18900,10.0,5.0,40284
32400,5.25,2.0,20901
23400,7.25,1.0,27338
36900,8.75,2.0,33692
18900,5.5,7.0,26313
25200,9.5,1.0,35574
71100,7.75,1.0,29141
1800,7.5,1.0,28354
61200,5.75,1.0,21997
31500,7.25,5.0,30820
21600,8.25,4.0,33384
23400,8.75,10.0,39919
34200,7.75,6.0,33137
25200,5.25,5.0,23601
18900,5.75,9.0,28963
24300,7.5,3.0,30025
31500,10.0,4.0,39556
68400,9.0,1.0,33700
25200,8.25,1.0,30948
21600,5.75,6.0,26201
23400,8.0,5.0,33618
22500,7.25,9.0,34035
31500,5.5,6.0,25349
29700,7.0,10.0,33397
25200,8.25,3.0,32769
40500,8.75,4.0,35270
27000,6.75,3.0,27368
31500,9.5,8.0,41569
22500,8.5,2.0,32632
900,6.5,3.0,26552
63000,6.75,1.0,25570
4500,6.0,8.0,28609
20700,5.5,2.0,21867
8100,9.75,9.0,43503
29700,6.75,7.0,30211
28800,8.75,1.0,32840
18000,7.0,1.0,26589
31500,8.5,9.0,39166
23400,5.75,9.0,28609
31500,7.75,9.0,35765
18900,6.75,3.0,27383
21600,7.75,7.0,33984
23400,5.5,3.0,22700
28800,5.25,10.0,27733
27000,5.25,2.0,20977
25200,7.75,5.0,32631
22500,8.5,2.0,32864
39600,9.5,1.0,35501
34200,9.25,1.0,34556
29700,5.0,4.0,21835
21600,7.75,7.0,34045
19800,9.25,3.0,36371
81000,7.25,7.0,32541
20700,6.5,3.0,26150
20700,9.5,1.0,35489
18900,5.75,4.0,24722
35100,5.75,2.0,22747
31500,8.0,10.0,38280
80100,6.0,4.0,25207
32400,9.25,1.0,34590
18900,9.0,9.0,40165
22500,6.0,1.0,22962
18900,7.0,1.0,26521
27000,9.0,3.0,35292
54900,6.5,10.0,31999
33300,6.0,2.0,23685
73800,6.25,2.0,24488
34200,5.75,1.0,22018
25200,7.5,3.0,30082
35100,6.25,4.0,26479
31500,9.5,2.0,36425
25200,9.75,4.0,38737
23400,6.5,2.0,25489
24300,9.75,9.0,43409
52200,6.75,5.0,28687
18000,7.75,7.0,34214
31500,8.0,3.0,31612
21600,6.25,6.0,27687
25200,6.25,3.0,25618
32400,8.75,10.0,40267
27900,7.25,2.0,28112
21600,5.5,1.0,21104
18900,9.75,1.0,36457
23400,7.25,1.0,27431
22500,6.25,2.0,24498
24300,9.25,4.0,37276
63000,8.25,9.0,37486
27900,9.0,1.0,33710
20700,8.0,5.0,33215
24300,5.5,4.0,23390
54000,8.25,2.0,31919
1800,8.0,3.0,31547
24300,8.75,2.0,33591
24300,10.0,3.0,39190
44100,5.75,4.0,24767
24300,7.25,5.0,30592
21600,6.5,1.0,24678
23400,8.5,1.0,31981
18000,6.25,1.0,23848
34200,7.5,1.0,28354
55800,10.0,9.0,44473
29700,6.5,1.0,24717
31500,5.5,1.0,21090
18900,9.0,3.0,35434
29700,8.0,8.0,36184
22500,5.0,2.0,20018
23400,6.75,3.0,27056
18900,9.5,3.0,37299
21600,9.75,1.0,36381
33300,6.75,3.0,27484
26100,5.75,3.0,23685
22500,6.25,3.0,25287
34200,8.75,3.0,34634
36900,8.5,6.0,35990
30600,8.25,2.0,31951
18000,8.25,3.0,32859
34200,10.0,3.0,38909
32400,9.25,2.0,35429
31500,8.75,3.0,34384
29700,7.75,3.0,30911
27900,9.0,1.0,33692
31500,8.25,4.0,33653
17100,8.75,1.0,32894
51300,5.75,1.0,21988
28800,8.5,1.0,31893
34200,8.5,3.0,33654
32400,8.5,1.0,31917
22500,6.5,8.0,30069
62100,6.75,1.0,25576
35100,5.5,2.0,21994
19800,7.75,6.0,33169
23400,7.25,9.0,34264
22500,6.5,2.0,25411
22500,9.75,2.0,37237
27000,9.5,1.0,35456
27000,8.0,2.0,30825
27000,5.5,2.0,21840
18900,5.25,8.0,25616
27900,6.75,3.0,27289
18900,8.5,9.0,38097
18900,10.0,1.0,37328
35100,9.75,3.0,38187
34200,6.0,10.0,30016
22500,5.5,1.0,21031
900,5.75,3.0,23684
27000,5.5,1.0,21057
22500,8.5,8.0,37476
30600,6.5,1.0,24654
24300,5.25,1.0,20249
20700,8.25,3.0,32495
31500,9.5,2.0,36330
66600,6.75,10.0,33210
20700,6.0,1.0,22917
20700,5.75,1.0,22073
20700,9.75,6.0,40913
24300,8.75,4.0,35220
24300,6.0,1.0,22915
20700,8.5,2.0,32583
21600,8.25,2.0,31730
73800,5.0,8.0,25028
30600,7.25,2.0,28164
18000,8.0,2.0,30988
28800,5.0,7.0,24631
28800,7.75,3.0,30738
27900,7.5,3.0,29780
19800,6.75,2.0,26478
19800,6.0,2.0,23765
33300,8.75,1.0,32813
21600,6.25,3.0,25339
30600,8.25,3.0,32764
79200,10.0,1.0,37289
35100,5.5,1.0,21165
21600,6.25,9.0,30919
20700,10.0,1.0,37271
24300,8.0,3.0,31831
28800,7.5,5.0,31897
32400,6.5,4.0,27312
25200,7.25,8.0,33788
23400,7.5,5.0,31522
23400,5.5,1.0,21137
21600,6.5,6.0,28570
28800,8.5,2.0,32628
61200,6.0,3.0,24542
27000,7.25,1.0,27374
81000,8.0,2.0,30895
20700,6.75,8.0,31409
21600,9.0,6.0,37555
27000,8.25,1.0,31041
33300,8.5,1.0,31924
42300,6.75,4.0,28244
29700,6.25,7.0,29092
21600,8.5,5.0,35187
27000,8.25,3.0,32712
34200,10.0,3.0,39047
61200,9.75,1.0,36390
29700,9.5,1.0,35525
31500,5.75,3.0,23517
56700,7.75,1.0,29152
24300,8.5,9.0,38277
35100,8.0,10.0,38020
28800,5.0,1.0,19268
28800,8.75,1.0,32745
18900,8.75,8.0,38675
23400,9.25,2.0,35475
18900,6.75,2.0,26518
18000,9.25,6.0,38509
25200,5.75,1.0,21997
26100,6.5,1.0,24715
27900,8.0,1.0,30079
20700,10.0,2.0,38114
21600,7.5,3.0,30056
31500,9.0,1.0,33758
29700,7.0,9.0,33718
29700,8.5,1.0,31980
25200,9.5,2.0,36336
20700,7.75,7.0,34028
33300,9.75,1.0,36440
32400,6.25,5.0,27093
30600,9.25,3.0,36182
35100,7.75,2.0,30160
22500,7.75,1.0,29159
18900,5.25,2.0,21025
32400,7.5,1.0,28302
18000,8.5,3.0,33610
17100,8.0,1.0,30166
19800,7.75,4.0,31957
28800,10.0,1.0,37271
27000,5.25,3.0,21999
27000,7.0,4.0,29116
29700,8.5,3.0,33583
30600,5.75,6.0,26529
25200,6.75,3.0,27237
27900,9.5,4.0,38250
28800,6.5,4.0,27170
22500,5.75,9.0,28608
43200,9.5,2.0,36373
25200,5.5,9.0,28397
25200,7.25,1.0,27424
28800,8.5,8.0,37714
28800,5.5,2.0,21933
27000,8.75,1.0,32738
26100,9.75,3.0,38246
18000,9.0,2.0,34489
28800,8.25,4.0,33587
21600,7.0,2.0,27405
30600,7.0,1.0,26566
4500,8.75,3.0,34329
27000,7.75,1.0,29269
44100,9.25,6.0,38909
9900,7.0,2.0,27343
19800,8.5,3.0,33576
29700,8.75,2.0,33758
31500,7.0,3.0,28260
33300,7.75,3.0,31025
27900,9.5,1.0,35494
35100,9.0,1.0,33683
26100,5.5,1.0,21109
25200,9.25,10.0,42302
25200,5.25,3.0,21888
54000,7.5,5.0,31856
24300,9.25,2.0,35543
25200,9.0,1.0,33728
31500,5.0,1.0,19314
54000,5.0,6.0,23250
18900,9.0,4.0,35991
23400,7.25,3.0,29084
31500,6.25,7.0,28701
31500,8.5,1.0,31972
23400,9.75,1.0,36437
24300,5.5,9.0,28130
22500,9.75,9.0,43328
22500,7.5,4.0,30669
43200,6.5,1.0,24791
25200,9.25,1.0,34691
34200,5.25,1.0,20284
74700,7.75,2.0,30100
35100,6.5,4.0,27002
36900,9.5,1.0,35501
32400,5.0,3.0,20811
44100,6.0,1.0,22851
18900,8.25,2.0,31884
23400,6.5,1.0,24745
19800,7.5,1.0,28261
18000,8.5,2.0,32693
56700,7.5,2.0,29118
34200,7.25,4.0,29849
29700,7.0,1.0,26487
80100,5.75,3.0,23549
20700,7.75,1.0,29253
19800,7.75,2.0,30018
22500,7.0,1.0,26458
27900,7.75,2.0,30038
19800,9.5,1.0,35490
20700,8.5,4.0,34658
33300,7.0,2.0,27317
22500,9.75,10.0,44196
29700,6.75,4.0,27902
26100,7.0,1.0,26467
29700,9.25,1.0,34639
27900,8.5,9.0,38695
5400,6.5,1.0,24724
24300,9.5,4.0,38147
18000,6.75,3.0,27094
27900,9.25,1.0,34639
28800,9.0,1.0,33670
31500,10.0,2.0,38233
20700,6.5,1.0,24715
64800,7.75,1.0,29266
32400,7.5,3.0,30022
21600,8.75,2.0,33542
30600,10.0,1.0,37387
18900,9.5,1.0,35537
33300,5.25,1.0,20258
35100,8.25,4.0,33325
32400,8.5,3.0,33778
31500,9.0,1.0,33678
20700,7.25,8.0,33491
83700,6.75,2.0,26444
21600,7.75,2.0,30156
34200,9.25,1.0,34529
59400,5.0,9.0,26504
29700,8.25,2.0,31900
20700,5.5,8.0,26914
21600,7.25,1.0,27415
31500,7.5,2.0,29092
33300,9.75,1.0,36484
20700,7.5,1.0,28338
18900,5.75,1.0,22011
18000,8.75,1.0,32765
27900,7.25,1.0,27444
19800,5.0,2.0,20196
33300,5.25,1.0,20258
35100,6.75,3.0,27371
19800,9.25,5.0,37949
57600,8.75,1.0,32757
18900,5.5,2.0,21889
35100,5.75,2.0,22957
21600,6.0,4.0,25340
22500,10.0,1.0,37304
26100,9.25,1.0,34617
29700,9.0,4.0,36386
21600,9.5,3.0,37224
29700,8.5,3.0,33719
20700,5.25,10.0,28267
31500,7.25,2.0,28268
20700,9.5,3.0,37139
18000,6.25,3.0,25363
20700,9.0,2.0,34479
18000,6.0,1.0,22982
18000,6.75,1.0,25652
55800,10.0,2.0,38001
32400,5.25,1.0,20284
32400,7.5,2.0,29117
25200,5.75,2.0,22732
20700,6.5,7.0,29430
19800,5.75,2.0,22910
18000,7.0,3.0,28271
26100,8.0,5.0,33756
45000,5.25,1.0,20214
35100,5.5,1.0,21042
22500,6.0,3.0,24697
32400,10.0,6.0,41079
28800,5.75,1.0,22041
18000,7.25,1.0,27358
33300,7.0,3.0,28056
35100,7.0,3.0,28351
27900,5.25,1.0,20193
62100,6.0,1.0,22860
25200,6.25,1.0,23844
24300,7.0,1.0,26549
29700,8.25,3.0,32687
31500,7.0,3.0,28086
32400,9.5,10.0,42783
27000,5.25,4.0,22739
17100,8.5,1.0,31853
26100,8.75,9.0,39745
16200,10.0,4.0,39575
34200,5.25,2.0,21192
18000,6.0,5.0,26514
22500,8.25,3.0,32664
27000,7.0,5.0,29554
25200,9.5,2.0,36417
21600,7.5,6.0,32282
25200,7.5,2.0,29238
35100,5.75,1.0,22031
32400,9.75,1.0,36438
24300,9.0,2.0,34641
35100,9.5,3.0,37209
23400,7.5,4.0,30656
20700,5.0,1.0,19306
28800,8.25,1.0,30927
33300,8.25,6.0,35052
25200,9.0,2.0,34646
31500,6.0,2.0,23784
31500,6.5,6.0,29298
31500,6.75,6.0,30053
21600,7.25,10.0,34664
30600,8.5,2.0,32818
24300,7.25,1.0,27377
27000,9.25,1.0,34640
21600,5.25,1.0,20246
30600,8.5,4.0,34290
20700,5.0,1.0,19273
35100,6.75,1.0,25667
28800,7.5,1.0,28246
24300,9.75,3.0,38149
29700,7.0,2.0,27194
